Invoice_ID,Branch,City,Customer_Type,Gender,Product_Line,Unit_Price,Quantity,Tax_5%,Total,Date,Time,Payment,COGS,Gross_Margin_Percentage,Gross_Income,Rating
167-62-9534,B,Mandalay,Member,Female,Electronic accessories,46.34,1,2.317,48.657,21-06-2024,17:02:00,Cash,46.34,4.7619,2.317,8.9
900-27-3004,C,Naypyitaw,Member,Male,Food and beverages,61.69,3,9.2535,194.3235,20-01-2024,20:15:00,Cash,185.07,4.7619,9.2535,5.8
311-21-2886,B,Mandalay,Member,Male,Fashion accessories,39.97,3,5.9955,125.9055,27-05-2024,20:07:00,Credit card,119.91,4.7619,5.9955,5
127-70-1797,A,Yangon,Normal,Male,Health and beauty,64.84,10,32.42,680.82,07-02-2024,20:15:00,Cash,648.4,4.7619,32.42,9.4
913-24-9079,B,Mandalay,Member,Female,Sports and travel,57.8,10,28.9,606.9,11-01-2024,13:22:00,Credit card,578,4.7619,28.9,4.5
162-86-4959,A,Yangon,Normal,Female,Home and lifestyle,97.78,5,24.445,513.345,26-03-2024,19:10:00,Ewallet,488.9,4.7619,24.445,8.7
188-53-4824,B,Mandalay,Member,Male,Home and lifestyle,45.04,8,18.016,378.336,28-04-2024,19:08:00,Cash,360.32,4.7619,18.016,7.7
127-83-2874,C,Naypyitaw,Normal,Male,Food and beverages,44.76,7,15.666,328.986,12-06-2024,11:13:00,Cash,313.32,4.7619,15.666,8.9
188-61-6529,C,Naypyitaw,Member,Male,Home and lifestyle,32.59,1,1.6295,34.2195,02-03-2024,14:42:00,Cash,32.59,4.7619,1.6295,6.9
367-11-4764,C,Naypyitaw,Normal,Male,Sports and travel,52.23,6,15.669,329.049,09-03-2024,11:30:00,Ewallet,313.38,4.7619,15.669,9.9
727-75-5104,A,Yangon,Member,Male,Sports and travel,32.66,2,3.266,68.586,14-04-2024,12:22:00,Credit card,65.32,4.7619,3.266,9.7
298-45-4540,B,Mandalay,Normal,Male,Food and beverages,96.3,5,24.075,505.575,23-04-2024,12:35:00,Credit card,481.5,4.7619,24.075,6.9
381-16-9943,A,Yangon,Normal,Female,Electronic accessories,55.46,7,19.411,407.631,10-05-2024,17:36:00,Ewallet,388.22,4.7619,19.411,9.6
629-62-2262,B,Mandalay,Member,Female,Fashion accessories,58.62,4,11.724,246.204,15-02-2024,18:40:00,Cash,234.48,4.7619,11.724,8.3
138-40-3249,B,Mandalay,Member,Female,Electronic accessories,46.6,4,9.32,195.72,18-06-2024,12:47:00,Credit card,186.4,4.7619,9.32,9.4
370-44-8620,B,Mandalay,Normal,Female,Health and beauty,14.91,6,4.473,93.933,22-01-2024,10:27:00,Credit card,89.46,4.7619,4.473,7.8
832-81-8279,B,Mandalay,Normal,Male,Food and beverages,26.29,7,9.2015,193.2315,15-04-2024,13:33:00,Ewallet,184.03,4.7619,9.2015,7
411-97-9107,A,Yangon,Member,Female,Home and lifestyle,73.17,4,14.634,307.314,20-02-2024,18:06:00,Credit card,292.68,4.7619,14.634,7.2
961-44-3002,A,Yangon,Member,Male,Sports and travel,17.81,2,1.781,37.401,22-02-2024,15:26:00,Ewallet,35.62,4.7619,1.781,5.9
157-14-1122,C,Naypyitaw,Normal,Female,Food and beverages,96.19,4,19.238,403.998,16-05-2024,18:08:00,Credit card,384.76,4.7619,19.238,5.2
343-76-8665,C,Naypyitaw,Normal,Female,Electronic accessories,48.41,9,21.7845,457.4745,11-03-2024,16:34:00,Credit card,435.69,4.7619,21.7845,6.8
453-73-3679,B,Mandalay,Normal,Female,Health and beauty,47.98,1,2.399,50.379,26-04-2024,14:37:00,Cash,47.98,4.7619,2.399,7.4
891-61-6716,A,Yangon,Member,Female,Sports and travel,65.33,9,29.3985,617.3685,09-02-2024,10:35:00,Credit card,587.97,4.7619,29.3985,5.4
884-42-8010,B,Mandalay,Normal,Male,Health and beauty,24.69,8,9.876,207.396,23-04-2024,15:50:00,Cash,197.52,4.7619,9.876,7.3
684-91-5137,A,Yangon,Normal,Male,Food and beverages,11.17,2,1.117,23.457,24-02-2024,15:50:00,Cash,22.34,4.7619,1.117,8
531-99-2490,B,Mandalay,Normal,Male,Electronic accessories,85.64,10,42.82,899.22,18-03-2024,15:09:00,Ewallet,856.4,4.7619,42.82,9.1
703-21-2337,A,Yangon,Member,Female,Home and lifestyle,92.77,5,23.1925,487.0425,24-05-2024,20:37:00,Credit card,463.85,4.7619,23.1925,8.7
729-80-2870,A,Yangon,Normal,Female,Food and beverages,16.26,8,6.504,136.584,17-01-2024,14:23:00,Cash,130.08,4.7619,6.504,7
256-88-1069,A,Yangon,Member,Female,Food and beverages,93.58,7,32.753,687.813,17-01-2024,16:51:00,Credit card,655.06,4.7619,32.753,6.6
153-58-8460,B,Mandalay,Normal,Male,Sports and travel,16.13,1,0.8065,16.9365,06-06-2024,16:12:00,Ewallet,16.13,4.7619,0.8065,7.9
783-48-5586,B,Mandalay,Normal,Female,Electronic accessories,38.26,6,11.478,241.038,15-03-2024,14:51:00,Ewallet,229.56,4.7619,11.478,7
174-83-7830,B,Mandalay,Member,Female,Electronic accessories,23.24,2,2.324,48.804,14-04-2024,18:58:00,Cash,46.48,4.7619,2.324,5.3
639-78-5272,B,Mandalay,Normal,Male,Food and beverages,74.55,8,29.82,626.22,13-02-2024,20:43:00,Ewallet,596.4,4.7619,29.82,8.4
141-16-9162,B,Mandalay,Member,Male,Food and beverages,57.71,8,23.084,484.764,05-01-2024,18:01:00,Credit card,461.68,4.7619,23.084,9.3
421-92-3002,C,Naypyitaw,Normal,Female,Food and beverages,91.11,8,36.444,765.324,01-03-2024,15:38:00,Ewallet,728.88,4.7619,36.444,7.6
340-57-7775,C,Naypyitaw,Normal,Female,Electronic accessories,81.59,9,36.7155,771.0255,26-06-2024,20:12:00,Ewallet,734.31,4.7619,36.7155,5.6
675-92-6494,A,Yangon,Normal,Female,Food and beverages,15.76,1,0.788,16.548,29-02-2024,14:12:00,Ewallet,15.76,4.7619,0.788,5.1
257-27-7484,B,Mandalay,Normal,Male,Fashion accessories,85.85,8,34.34,721.14,27-03-2024,16:16:00,Cash,686.8,4.7619,34.34,6.8
468-64-4064,B,Mandalay,Normal,Male,Health and beauty,88.13,3,13.2195,277.6095,23-03-2024,19:18:00,Cash,264.39,4.7619,13.2195,7.8
245-74-3860,C,Naypyitaw,Member,Male,Home and lifestyle,33.02,1,1.651,34.671,28-01-2024,10:42:00,Ewallet,33.02,4.7619,1.651,6.9
876-23-6697,B,Mandalay,Normal,Female,Fashion accessories,60.14,3,9.021,189.441,10-02-2024,11:45:00,Credit card,180.42,4.7619,9.021,4.8
919-16-2219,B,Mandalay,Member,Male,Home and lifestyle,73.98,4,14.796,310.716,11-04-2024,16:28:00,Cash,295.92,4.7619,14.796,9.2
786-32-7363,A,Yangon,Normal,Male,Sports and travel,81.67,3,12.2505,257.2605,19-04-2024,13:18:00,Cash,245.01,4.7619,12.2505,5.2
764-65-5211,B,Mandalay,Member,Male,Home and lifestyle,21.2,8,8.48,178.08,22-06-2024,17:47:00,Credit card,169.6,4.7619,8.48,8
880-88-2507,B,Mandalay,Member,Female,Electronic accessories,49.43,7,17.3005,363.3105,10-02-2024,12:45:00,Credit card,346.01,4.7619,17.3005,5.9
398-17-8591,B,Mandalay,Member,Male,Fashion accessories,58.77,4,11.754,246.834,09-03-2024,19:15:00,Cash,235.08,4.7619,11.754,5.7
714-31-4962,A,Yangon,Member,Male,Sports and travel,74.13,8,29.652,622.692,25-02-2024,20:06:00,Cash,593.04,4.7619,29.652,4.7
690-68-6189,A,Yangon,Normal,Female,Health and beauty,62.63,8,25.052,526.092,28-04-2024,13:14:00,Ewallet,501.04,4.7619,25.052,9.7
905-90-3429,B,Mandalay,Member,Male,Food and beverages,82.23,6,24.669,518.049,23-01-2024,18:58:00,Cash,493.38,4.7619,24.669,5.2
958-80-4525,C,Naypyitaw,Normal,Female,Fashion accessories,96.72,8,38.688,812.448,29-03-2024,15:55:00,Ewallet,773.76,4.7619,38.688,8.1
537-88-2798,A,Yangon,Normal,Female,Fashion accessories,94.88,1,4.744,99.624,10-06-2024,11:46:00,Cash,94.88,4.7619,4.744,7.8
777-38-2254,C,Naypyitaw,Normal,Male,Electronic accessories,59.62,10,29.81,626.01,20-01-2024,19:51:00,Cash,596.2,4.7619,29.81,5.6
873-80-8920,B,Mandalay,Normal,Male,Fashion accessories,71.49,1,3.5745,75.0645,12-06-2024,20:21:00,Cash,71.49,4.7619,3.5745,9
552-19-4628,A,Yangon,Normal,Female,Sports and travel,50.68,4,10.136,212.856,10-04-2024,10:46:00,Credit card,202.72,4.7619,10.136,10
486-31-8266,B,Mandalay,Member,Male,Food and beverages,65.4,6,19.62,412.02,07-06-2024,20:23:00,Credit card,392.4,4.7619,19.62,4.4
196-12-5371,A,Yangon,Member,Female,Electronic accessories,37.26,4,7.452,156.492,07-02-2024,17:37:00,Cash,149.04,4.7619,7.452,4.4
651-90-3049,C,Naypyitaw,Member,Female,Health and beauty,43.21,9,19.4445,408.3345,27-01-2024,18:09:00,Credit card,388.89,4.7619,19.4445,5.2
482-57-8019,A,Yangon,Normal,Female,Health and beauty,10.04,2,1.004,21.084,12-01-2024,13:11:00,Ewallet,20.08,4.7619,1.004,9.6
706-98-7282,C,Naypyitaw,Normal,Male,Sports and travel,48.18,5,12.045,252.945,29-04-2024,16:46:00,Cash,240.9,4.7619,12.045,9.4
403-92-1888,A,Yangon,Normal,Male,Health and beauty,75.91,5,18.9775,398.5275,26-04-2024,18:26:00,Credit card,379.55,4.7619,18.9775,6
247-72-7767,C,Naypyitaw,Normal,Male,Home and lifestyle,81.62,10,40.81,857.01,18-04-2024,18:34:00,Credit card,816.2,4.7619,40.81,7.6
777-58-4883,C,Naypyitaw,Normal,Female,Food and beverages,19.35,7,6.7725,142.2225,20-04-2024,14:14:00,Credit card,135.45,4.7619,6.7725,9.6
352-71-5059,A,Yangon,Member,Male,Fashion accessories,62.25,3,9.3375,196.0875,01-05-2024,18:31:00,Credit card,186.75,4.7619,9.3375,7.2
826-23-9980,A,Yangon,Normal,Male,Sports and travel,95.36,3,14.304,300.384,12-02-2024,16:58:00,Credit card,286.08,4.7619,14.304,7.3
201-72-3512,C,Naypyitaw,Member,Male,Home and lifestyle,72.21,10,36.105,758.205,16-01-2024,15:23:00,Ewallet,722.1,4.7619,36.105,5.9
536-26-6353,A,Yangon,Member,Female,Electronic accessories,29.92,10,14.96,314.16,11-05-2024,14:33:00,Credit card,299.2,4.7619,14.96,8.4
289-45-9358,A,Yangon,Normal,Female,Health and beauty,77.05,4,15.41,323.61,16-02-2024,11:36:00,Credit card,308.2,4.7619,15.41,9.4
334-89-8312,A,Yangon,Member,Male,Food and beverages,11.81,4,2.362,49.602,26-01-2024,15:14:00,Credit card,47.24,4.7619,2.362,8
301-58-3473,A,Yangon,Normal,Male,Food and beverages,31.51,3,4.7265,99.2565,30-03-2024,13:35:00,Ewallet,94.53,4.7619,4.7265,8.4
205-51-5551,C,Naypyitaw,Normal,Male,Electronic accessories,31.98,7,11.193,235.053,12-04-2024,13:32:00,Cash,223.86,4.7619,11.193,5.6
566-23-7129,A,Yangon,Normal,Female,Food and beverages,92.74,6,27.822,584.262,08-01-2024,19:05:00,Cash,556.44,4.7619,27.822,7.8
515-34-6075,A,Yangon,Normal,Female,Food and beverages,84.42,2,8.442,177.282,20-04-2024,13:43:00,Credit card,168.84,4.7619,8.442,7.4
236-52-5706,A,Yangon,Normal,Male,Fashion accessories,86.2,8,34.48,724.08,22-01-2024,19:45:00,Credit card,689.6,4.7619,34.48,5.5
177-82-9829,B,Mandalay,Normal,Male,Health and beauty,33.21,1,1.6605,34.8705,20-03-2024,19:25:00,Ewallet,33.21,4.7619,1.6605,9.8
326-75-4832,C,Naypyitaw,Member,Male,Electronic accessories,71.32,7,24.962,524.202,03-04-2024,13:25:00,Ewallet,499.24,4.7619,24.962,9
320-96-4146,B,Mandalay,Member,Female,Electronic accessories,71.84,9,32.328,678.888,03-02-2024,20:12:00,Credit card,646.56,4.7619,32.328,8.4
120-43-6412,B,Mandalay,Normal,Female,Fashion accessories,47.36,9,21.312,447.552,25-06-2024,17:17:00,Credit card,426.24,4.7619,21.312,10
268-79-4243,C,Naypyitaw,Normal,Male,Health and beauty,48.32,1,2.416,50.736,04-04-2024,10:50:00,Cash,48.32,4.7619,2.416,7.4
848-61-7872,C,Naypyitaw,Normal,Male,Electronic accessories,18.64,7,6.524,137.004,19-05-2024,13:11:00,Credit card,130.48,4.7619,6.524,5.6
947-78-2821,C,Naypyitaw,Normal,Female,Food and beverages,30.75,10,15.375,322.875,22-02-2024,11:53:00,Cash,307.5,4.7619,15.375,8.2
104-85-1947,C,Naypyitaw,Member,Male,Fashion accessories,71.28,6,21.384,449.064,27-04-2024,16:30:00,Credit card,427.68,4.7619,21.384,5.1
222-85-1135,A,Yangon,Member,Male,Health and beauty,96.83,7,33.8905,711.7005,07-02-2024,17:21:00,Credit card,677.81,4.7619,33.8905,9.3
987-71-9083,A,Yangon,Member,Male,Electronic accessories,52.79,7,18.4765,388.0065,20-05-2024,17:45:00,Cash,369.53,4.7619,18.4765,5.7
833-69-4858,C,Naypyitaw,Normal,Female,Home and lifestyle,80.44,1,4.022,84.462,10-05-2024,11:06:00,Credit card,80.44,4.7619,4.022,4.4
187-63-8491,C,Naypyitaw,Member,Male,Sports and travel,66.26,6,19.878,417.438,20-06-2024,18:38:00,Credit card,397.56,4.7619,19.878,7.4
164-97-7481,C,Naypyitaw,Member,Male,Sports and travel,54.08,2,5.408,113.568,10-03-2024,18:57:00,Cash,108.16,4.7619,5.408,7.2
472-75-5960,A,Yangon,Member,Female,Sports and travel,21.94,2,2.194,46.074,12-06-2024,14:00:00,Ewallet,43.88,4.7619,2.194,7.1
836-33-3525,B,Mandalay,Member,Male,Health and beauty,66.13,7,23.1455,486.0555,13-05-2024,14:07:00,Cash,462.91,4.7619,23.1455,7
115-98-1496,B,Mandalay,Normal,Female,Food and beverages,86.63,1,4.3315,90.9615,03-06-2024,12:52:00,Credit card,86.63,4.7619,4.3315,5.4
172-58-1491,C,Naypyitaw,Member,Male,Food and beverages,95.92,2,9.592,201.432,10-01-2024,10:02:00,Ewallet,191.84,4.7619,9.592,8.8
289-20-8199,B,Mandalay,Normal,Female,Sports and travel,65.57,2,6.557,137.697,09-06-2024,18:53:00,Ewallet,131.14,4.7619,6.557,9
243-38-4416,C,Naypyitaw,Normal,Female,Fashion accessories,69.37,2,6.937,145.677,30-01-2024,16:49:00,Credit card,138.74,4.7619,6.937,6.2
701-42-5527,C,Naypyitaw,Normal,Male,Sports and travel,59.48,8,23.792,499.632,11-03-2024,17:07:00,Ewallet,475.84,4.7619,23.792,9.9
433-68-3195,B,Mandalay,Member,Female,Fashion accessories,27.14,7,9.499,199.479,27-02-2024,17:50:00,Ewallet,189.98,4.7619,9.499,8.8
265-30-8482,C,Naypyitaw,Normal,Female,Food and beverages,64.16,1,3.208,67.368,08-04-2024,11:50:00,Ewallet,64.16,4.7619,3.208,7.5
808-26-5772,C,Naypyitaw,Member,Female,Sports and travel,79.19,1,3.9595,83.1495,07-05-2024,15:44:00,Credit card,79.19,4.7619,3.9595,4.6
340-43-5219,C,Naypyitaw,Normal,Female,Sports and travel,21.32,5,5.33,111.93,30-04-2024,10:04:00,Ewallet,106.6,4.7619,5.33,8.5
571-33-4849,B,Mandalay,Member,Female,Electronic accessories,16.29,7,5.7015,119.7315,28-01-2024,20:29:00,Credit card,114.03,4.7619,5.7015,6.4
780-32-1925,A,Yangon,Member,Female,Health and beauty,39.14,3,5.871,123.291,27-03-2024,13:27:00,Ewallet,117.42,4.7619,5.871,4.8
827-53-1063,C,Naypyitaw,Normal,Female,Electronic accessories,38.69,2,3.869,81.249,05-02-2024,15:23:00,Ewallet,77.38,4.7619,3.869,7.1
400-60-9498,B,Mandalay,Member,Male,Sports and travel,73.71,3,11.0565,232.1865,29-06-2024,15:16:00,Credit card,221.13,4.7619,11.0565,4.5
845-95-9468,B,Mandalay,Normal,Female,Electronic accessories,51.48,6,15.444,324.324,11-06-2024,11:31:00,Cash,308.88,4.7619,15.444,9
389-16-3866,C,Naypyitaw,Member,Female,Fashion accessories,88.43,9,39.7935,835.6635,28-02-2024,11:04:00,Credit card,795.87,4.7619,39.7935,7.8
263-65-8275,A,Yangon,Member,Female,Health and beauty,57.08,2,5.708,119.868,21-02-2024,12:17:00,Cash,114.16,4.7619,5.708,6
174-11-9997,C,Naypyitaw,Normal,Male,Electronic accessories,86.66,10,43.33,909.93,12-04-2024,18:55:00,Ewallet,866.6,4.7619,43.33,8.7
374-73-1591,A,Yangon,Normal,Male,Health and beauty,34.11,2,3.411,71.631,25-04-2024,19:00:00,Ewallet,68.22,4.7619,3.411,6.1
809-11-2050,C,Naypyitaw,Member,Male,Health and beauty,82.45,8,32.98,692.58,21-04-2024,11:38:00,Ewallet,659.6,4.7619,32.98,5.1
580-88-4081,C,Naypyitaw,Normal,Male,Electronic accessories,58.38,2,5.838,122.598,24-03-2024,13:58:00,Credit card,116.76,4.7619,5.838,5.8
593-96-9811,A,Yangon,Normal,Female,Health and beauty,63.65,9,28.6425,601.4925,18-03-2024,15:16:00,Ewallet,572.85,4.7619,28.6425,9.5
949-69-2829,B,Mandalay,Member,Male,Home and lifestyle,64.42,7,22.547,473.487,26-03-2024,14:26:00,Cash,450.94,4.7619,22.547,6.1
379-40-3531,C,Naypyitaw,Member,Male,Fashion accessories,82.77,9,37.2465,782.1765,05-06-2024,20:06:00,Ewallet,744.93,4.7619,37.2465,4.3
919-36-4502,C,Naypyitaw,Member,Female,Food and beverages,88.84,3,13.326,279.846,05-05-2024,20:34:00,Ewallet,266.52,4.7619,13.326,5.5
598-20-1277,A,Yangon,Normal,Male,Electronic accessories,50.66,10,25.33,531.93,14-02-2024,15:53:00,Ewallet,506.6,4.7619,25.33,5
202-41-7180,A,Yangon,Member,Female,Fashion accessories,34.05,3,5.1075,107.2575,07-06-2024,17:53:00,Credit card,102.15,4.7619,5.1075,8
128-87-2779,B,Mandalay,Member,Male,Food and beverages,24.59,1,1.2295,25.8195,30-01-2024,17:46:00,Credit card,24.59,4.7619,1.2295,6.6
119-99-3700,B,Mandalay,Member,Male,Electronic accessories,26.31,6,7.893,165.753,29-06-2024,19:26:00,Ewallet,157.86,4.7619,7.893,6.2
987-25-3680,B,Mandalay,Normal,Female,Home and lifestyle,52.2,1,2.61,54.81,15-01-2024,10:19:00,Ewallet,52.2,4.7619,2.61,4.9
349-20-6464,A,Yangon,Member,Male,Health and beauty,82.63,7,28.9205,607.3305,09-02-2024,18:23:00,Ewallet,578.41,4.7619,28.9205,4.4
979-86-6996,C,Naypyitaw,Normal,Male,Fashion accessories,34.89,5,8.7225,183.1725,08-02-2024,15:08:00,Ewallet,174.45,4.7619,8.7225,8.7
903-71-9475,A,Yangon,Normal,Female,Sports and travel,11.43,7,4.0005,84.0105,11-02-2024,10:32:00,Credit card,80.01,4.7619,4.0005,5.2
853-55-5063,C,Naypyitaw,Member,Female,Home and lifestyle,71.9,4,14.38,301.98,01-06-2024,11:40:00,Ewallet,287.6,4.7619,14.38,9.3
876-39-1067,B,Mandalay,Normal,Female,Electronic accessories,49.82,2,4.982,104.622,31-03-2024,10:27:00,Credit card,99.64,4.7619,4.982,9.4
311-25-5855,B,Mandalay,Member,Male,Sports and travel,45.28,2,4.528,95.088,02-04-2024,20:57:00,Ewallet,90.56,4.7619,4.528,5.1
517-60-3583,B,Mandalay,Normal,Male,Electronic accessories,56.1,10,28.05,589.05,05-02-2024,11:27:00,Cash,561,4.7619,28.05,4.8
189-83-7306,A,Yangon,Member,Male,Food and beverages,29.11,6,8.733,183.393,31-03-2024,14:04:00,Cash,174.66,4.7619,8.733,9.9
975-70-2883,C,Naypyitaw,Member,Female,Home and lifestyle,49.02,7,17.157,360.297,14-03-2024,11:50:00,Cash,343.14,4.7619,17.157,8
459-49-8157,B,Mandalay,Member,Male,Sports and travel,10.97,6,3.291,69.111,28-03-2024,13:09:00,Credit card,65.82,4.7619,3.291,5.2
980-61-7862,B,Mandalay,Normal,Female,Electronic accessories,81.49,10,40.745,855.645,11-04-2024,17:50:00,Ewallet,814.9,4.7619,40.745,7.9
724-98-7508,C,Naypyitaw,Normal,Male,Electronic accessories,17.27,1,0.8635,18.1335,11-03-2024,16:20:00,Ewallet,17.27,4.7619,0.8635,6.9
863-78-5353,B,Mandalay,Member,Female,Food and beverages,34.76,5,8.69,182.49,23-06-2024,10:37:00,Ewallet,173.8,4.7619,8.69,5
843-16-1140,B,Mandalay,Normal,Female,Food and beverages,13.32,5,3.33,69.93,18-04-2024,13:54:00,Ewallet,66.6,4.7619,3.33,8.4
265-64-7757,C,Naypyitaw,Member,Female,Electronic accessories,55.97,1,2.7985,58.7685,02-02-2024,13:08:00,Cash,55.97,4.7619,2.7985,4.1
439-61-7468,B,Mandalay,Normal,Male,Fashion accessories,24.57,7,8.5995,180.5895,22-01-2024,20:15:00,Cash,171.99,4.7619,8.5995,8.1
720-35-2800,A,Yangon,Member,Male,Food and beverages,47.97,9,21.5865,453.3165,16-06-2024,12:24:00,Cash,431.73,4.7619,21.5865,8.7
367-75-4999,A,Yangon,Normal,Female,Health and beauty,79.78,8,31.912,670.152,01-05-2024,11:51:00,Cash,638.24,4.7619,31.912,9.9
109-65-9832,A,Yangon,Normal,Female,Health and beauty,10.57,2,1.057,22.197,22-04-2024,19:53:00,Cash,21.14,4.7619,1.057,6.6
103-30-2205,B,Mandalay,Member,Male,Health and beauty,87.94,4,17.588,369.348,27-01-2024,18:55:00,Credit card,351.76,4.7619,17.588,5.2
434-30-9290,B,Mandalay,Member,Female,Health and beauty,56.53,10,28.265,593.565,07-01-2024,12:38:00,Credit card,565.3,4.7619,28.265,7.1
936-93-8585,A,Yangon,Member,Female,Health and beauty,93.39,6,28.017,588.357,02-03-2024,19:13:00,Credit card,560.34,4.7619,28.017,5.2
992-18-9344,A,Yangon,Normal,Female,Sports and travel,10.47,6,3.141,65.961,01-01-2024,19:42:00,Credit card,62.82,4.7619,3.141,7.5
996-96-1913,B,Mandalay,Member,Female,Health and beauty,25.33,5,6.3325,132.9825,24-02-2024,13:23:00,Credit card,126.65,4.7619,6.3325,5.3
438-88-3484,C,Naypyitaw,Normal,Male,Home and lifestyle,43.83,10,21.915,460.215,01-05-2024,20:53:00,Ewallet,438.3,4.7619,21.915,4.3
776-83-3459,A,Yangon,Normal,Female,Health and beauty,87.7,6,26.31,552.51,01-06-2024,14:51:00,Cash,526.2,4.7619,26.31,7.4
815-87-5979,C,Naypyitaw,Member,Female,Health and beauty,10.42,3,1.563,32.823,15-02-2024,13:04:00,Credit card,31.26,4.7619,1.563,7.5
643-94-9598,C,Naypyitaw,Member,Male,Food and beverages,57.52,9,25.884,543.564,14-03-2024,20:32:00,Ewallet,517.68,4.7619,25.884,7.8
626-88-8958,C,Naypyitaw,Member,Female,Home and lifestyle,85.94,9,38.673,812.133,31-01-2024,11:32:00,Ewallet,773.46,4.7619,38.673,6.8
441-23-4660,B,Mandalay,Normal,Female,Food and beverages,33.65,4,6.73,141.33,14-05-2024,16:57:00,Credit card,134.6,4.7619,6.73,7.8
393-62-2351,A,Yangon,Normal,Female,Home and lifestyle,82.83,7,28.9905,608.8005,10-05-2024,13:22:00,Cash,579.81,4.7619,28.9905,9.3
621-15-8972,B,Mandalay,Normal,Female,Electronic accessories,23.53,1,1.1765,24.7065,17-03-2024,13:01:00,Cash,23.53,4.7619,1.1765,9.3
909-38-9352,A,Yangon,Normal,Male,Fashion accessories,89.49,4,17.898,375.858,19-06-2024,14:45:00,Cash,357.96,4.7619,17.898,5.9
235-13-4766,B,Mandalay,Member,Male,Fashion accessories,18.46,8,7.384,155.064,17-06-2024,14:11:00,Credit card,147.68,4.7619,7.384,7
990-50-5298,B,Mandalay,Normal,Male,Electronic accessories,68.57,4,13.714,287.994,08-01-2024,19:21:00,Ewallet,274.28,4.7619,13.714,9.2
971-92-8408,A,Yangon,Normal,Female,Sports and travel,73.88,10,36.94,775.74,29-04-2024,16:19:00,Ewallet,738.8,4.7619,36.94,7.4
438-96-9881,C,Naypyitaw,Member,Female,Home and lifestyle,67.1,10,33.55,704.55,18-01-2024,14:21:00,Ewallet,671,4.7619,33.55,8.7
177-53-9529,C,Naypyitaw,Member,Male,Home and lifestyle,79.44,7,27.804,583.884,11-05-2024,17:16:00,Ewallet,556.08,4.7619,27.804,6.4
646-43-3921,A,Yangon,Normal,Male,Electronic accessories,71.56,2,7.156,150.276,06-06-2024,20:52:00,Ewallet,143.12,4.7619,7.156,9.8
837-68-3844,A,Yangon,Normal,Female,Fashion accessories,53.05,9,23.8725,501.3225,15-04-2024,16:58:00,Ewallet,477.45,4.7619,23.8725,7.6
195-13-8086,A,Yangon,Member,Male,Sports and travel,36.08,6,10.824,227.304,23-01-2024,14:40:00,Credit card,216.48,4.7619,10.824,4
487-64-2269,B,Mandalay,Member,Male,Food and beverages,34.48,4,6.896,144.816,31-03-2024,10:05:00,Credit card,137.92,4.7619,6.896,4.3
843-44-2492,C,Naypyitaw,Member,Male,Sports and travel,10.57,7,3.6995,77.6895,08-01-2024,18:25:00,Ewallet,73.99,4.7619,3.6995,8.3
905-31-3691,B,Mandalay,Normal,Female,Health and beauty,76,7,26.6,558.6,29-06-2024,20:40:00,Cash,532,4.7619,26.6,6.8
301-89-6503,B,Mandalay,Member,Male,Food and beverages,30.26,4,6.052,127.092,22-04-2024,15:43:00,Credit card,121.04,4.7619,6.052,8.2
168-88-4348,B,Mandalay,Normal,Male,Health and beauty,87.74,5,21.935,460.635,25-05-2024,18:04:00,Credit card,438.7,4.7619,21.935,9.7
328-77-3427,A,Yangon,Normal,Male,Electronic accessories,35.97,9,16.1865,339.9165,18-03-2024,17:23:00,Ewallet,323.73,4.7619,16.1865,6.1
620-56-8911,C,Naypyitaw,Member,Male,Home and lifestyle,30.93,8,12.372,259.812,25-03-2024,10:37:00,Credit card,247.44,4.7619,12.372,6.7
881-34-5891,A,Yangon,Member,Female,Home and lifestyle,88.1,4,17.62,370.02,17-05-2024,17:50:00,Credit card,352.4,4.7619,17.62,7.9
886-87-4663,C,Naypyitaw,Normal,Female,Health and beauty,52.1,4,10.42,218.82,05-06-2024,10:33:00,Ewallet,208.4,4.7619,10.42,7
253-67-9520,C,Naypyitaw,Member,Female,Food and beverages,78.9,2,7.89,165.69,08-03-2024,15:25:00,Credit card,157.8,4.7619,7.89,4.1
609-78-4632,B,Mandalay,Member,Female,Fashion accessories,61.97,7,21.6895,455.4795,24-05-2024,10:05:00,Cash,433.79,4.7619,21.6895,9.8
920-28-9771,B,Mandalay,Member,Female,Food and beverages,24.24,1,1.212,25.452,12-01-2024,17:30:00,Credit card,24.24,4.7619,1.212,5.1
521-51-1068,B,Mandalay,Normal,Male,Fashion accessories,74.57,4,14.914,313.194,31-03-2024,20:55:00,Ewallet,298.28,4.7619,14.914,9.3
856-70-4521,C,Naypyitaw,Normal,Male,Electronic accessories,20.33,4,4.066,85.386,18-03-2024,17:49:00,Ewallet,81.32,4.7619,4.066,9.1
395-99-1735,A,Yangon,Member,Female,Home and lifestyle,16.97,4,3.394,71.274,20-04-2024,19:45:00,Ewallet,67.88,4.7619,3.394,5.9
260-52-4491,C,Naypyitaw,Normal,Male,Fashion accessories,12.61,3,1.8915,39.7215,04-03-2024,19:14:00,Ewallet,37.83,4.7619,1.8915,5.1
826-41-2158,A,Yangon,Normal,Female,Home and lifestyle,92.91,6,27.873,585.333,09-05-2024,10:30:00,Ewallet,557.46,4.7619,27.873,9
737-48-4389,C,Naypyitaw,Normal,Male,Health and beauty,51.83,4,10.366,217.686,19-01-2024,15:13:00,Cash,207.32,4.7619,10.366,5.1
